tag_id,plant,unit,device_type,ip_address,compliance_status,last_audit,audit_findings,remediation_required,policy_violations,certification_status,documentation_complete,change_management,backup_configured
"BOD-021","Detroit Assembly","Body Shop","Conveyor Controller","192.168.226.77","Non-Compliant","2025-09-24T15:18:21.633Z","0","true","1","Certified","true","true","true"
"BOD-022","Detroit Assembly","Body Shop","Conveyor Controller","192.168.170.130","Under Review","2025-09-04T16:36:10.406Z","4","true","1","Not Required","true","false","true"
"BOD-023","Detroit Assembly","Body Shop","Safety PLC","192.168.149.236","Compliant","2025-08-03T07:01:25.224Z","2","true","1","Pending","false","true","true"
"BOD-024","Detroit Assembly","Body Shop","Robot Controller","192.168.24.179","Under Review","2025-10-04T15:21:25.653Z","2","false","1","Pending","true","true","true"
"BOD-025","Detroit Assembly","Body Shop","Conveyor Controller","192.168.201.129","Compliant","2025-09-05T22:02:30.869Z","4","true","1","Not Required","false","false","true"
"BOD-026","Detroit Assembly","Body Shop","Assembly Robot","192.168.200.225","Compliant","2025-08-31T13:59:08.186Z","3","true","1","Not Required","false","false","true"
"BOD-027","Detroit Assembly","Body Shop","Safety PLC","192.168.142.162","Compliant","2025-09-25T18:35:21.213Z","4","true","0","Not Required","false","false","true"
"BOD-028","Detroit Assembly","Body Shop","SCADA System","192.168.207.32","Under Review","2025-07-26T23:07:51.888Z","3","false","2","Expired","true","false","true"
"PAI-001","Detroit Assembly","Paint Shop","Conveyor Controller","192.168.111.17","Under Review","2025-08-01T21:16:23.268Z","1","false","1","Not Required","true","false","true"
"PAI-002","Detroit Assembly","Paint Shop","Paint Robot","192.168.69.242","Compliant","2025-10-22T16:05:32.986Z","3","true","2","Certified","true","false","true"
"PAI-003","Detroit Assembly","Paint Shop","Conveyor Controller","192.168.232.102","Under Review","2025-08-25T09:02:46.935Z","1","false","2","Not Required","false","false","true"
"PAI-004","Detroit Assembly","Paint Shop","Welding Robot","192.168.31.18","Under Review","2025-10-07T19:03:36.704Z","3","false","2","Not Required","false","true","true"
"PAI-005","Detroit Assembly","Paint Shop","HMI Station","192.168.73.251","Compliant","2025-08-01T11:38:31.750Z","0","false","1","Pending","false","true","true"
"PAI-006","Detroit Assembly","Paint Shop","Robot Controller","192.168.32.193","Unknown","2025-10-17T13:56:51.460Z","4","true","2","Pending","false","true","true"
"PAI-007","Detroit Assembly","Paint Shop","HMI Station","192.168.26.161","Under Review","2025-09-28T05:18:28.564Z","3","false","0","Pending","false","false","false"
"PAI-008","Detroit Assembly","Paint Shop","Quality Scanner","192.168.22.68","Under Review","2025-09-04T09:08:45.180Z","3","true","0","Pending","true","false","true"
"PAI-009","Detroit Assembly","Paint Shop","HMI Station","192.168.201.190","Unknown","2025-10-01T12:32:03.493Z","3","false","0","Expired","false","true","false"
"PAI-010","Detroit Assembly","Paint Shop","SCADA System","192.168.117.13","Under Review","2025-08-30T04:22:15.772Z","1","false","1","Certified","false","true","true"
"PAI-011","Detroit Assembly","Paint Shop","Robot Controller","192.168.147.154","Compliant","2025-08-13T12:54:24.016Z","2","false","0","Certified","true","false","true"
"PAI-012","Detroit Assembly","Paint Shop","HMI Station","192.168.33.103","Unknown","2025-08-10T18:55:53.552Z","2","true","2","Expired","false","false","false"
"PAI-013","Detroit Assembly","Paint Shop","SCADA System","192.168.5.78","Non-Compliant","2025-09-15T21:36:28.226Z","0","false","1","Certified","true","false","true"
"PAI-014","Detroit Assembly","Paint Shop","Paint Robot","192.168.67.28","Unknown","2025-08-13T22:11:01.681Z","3","false","2","Not Required","true","false","false"
"PAI-015","Detroit Assembly","Paint Shop","Quality Scanner","192.168.109.199","Unknown","2025-08-11T02:47:21.624Z","2","true","0","Not Required","true","false","true"
"PAI-016","Detroit Assembly","Paint Shop","Robot Controller","192.168.26.154","Unknown","2025-09-29T23:53:40.945Z","3","true","1","Expired","true","true","true"
"PAI-017","Detroit Assembly","Paint Shop","Vision System","192.168.73.72","Non-Compliant","2025-10-07T10:45:36.468Z","1","true","0","Not Required","true","true","true"
"PAI-018","Detroit Assembly","Paint Shop","Welding Robot","192.168.2.196","Non-Compliant","2025-08-21T11:04:49.032Z","3","false","2","Pending","true","false","true"
"PAI-019","Detroit Assembly","Paint Shop","Paint Robot","192.168.209.46","Compliant","2025-07-31T11:16:31.819Z","4","true","2","Pending","true","false","true"
"PAI-020","Detroit Assembly","Paint Shop","SCADA System","192.168.111.133","Under Review","2025-09-15T14:20:46.643Z","3","true","1","Expired","true","false","false"
"PAI-021","Detroit Assembly","Paint Shop","HMI Station","192.168.173.106","Non-Compliant","2025-09-27T02:05:46.797Z","3","false","0","Pending","false","true","true"
"PAI-022","Detroit Assembly","Paint Shop","Vision System","192.168.246.208","Under Review","2025-10-04T01:50:02.265Z","4","false","2","Not Required","false","true","true"
"PAI-023","Detroit Assembly","Paint Shop","Conveyor Controller","192.168.251.83","Non-Compliant","2025-09-19T22:52:51.004Z","2","true","0","Pending","false","false","false"
"PAI-024","Detroit Assembly","Paint Shop","Robot Controller","192.168.46.204","Under Review","2025-08-02T19:28:58.619Z","2","true","2","Expired","true","false","true"
"PAI-025","Detroit Assembly","Paint Shop","Conveyor Controller","192.168.200.194","Unknown","2025-08-27T11:21:43.750Z","3","false","1","Pending","false","true","true"
"PAI-026","Detroit Assembly","Paint Shop","Paint Robot","192.168.212.178","Non-Compliant","2025-10-13T21:14:59.955Z","2","false","0","Certified","true","true","true"
"PAI-027","Detroit Assembly","Paint Shop","Assembly Robot","192.168.199.164","Compliant","2025-08-18T04:55:06.606Z","1","false","1","Expired","true","false","true"
"PAI-028","Detroit Assembly","Paint Shop","Welding Robot","192.168.173.72","Under Review","2025-09-26T18:03:52.367Z","0","false","2","Expired","true","true","true"
"PAI-029","Detroit Assembly","Paint Shop","Assembly Robot","192.168.4.199","Compliant","2025-08-05T19:38:21.794Z","4","true","2","Pending","true","true","true"
"PAI-030","Detroit Assembly","Paint Shop","Conveyor Controller","192.168.235.70","Non-Compliant","2025-10-19T09:51:44.848Z","2","true","2","Certified","false","true","true"
"PAI-031","Detroit Assembly","Paint Shop","Paint Robot","192.168.3.246","Unknown","2025-08-05T10:12:34.604Z","2","true","0","Certified","false","true","true"
"PAI-032","Detroit Assembly","Paint Shop","Robot Controller","192.168.173.55","Under Review","2025-10-11T16:17:00.223Z","0","false","0","Pending","true","true","true"
"PAI-033","Detroit Assembly","Paint Shop","Robot Controller","192.168.109.129","Non-Compliant","2025-10-18T22:11:18.981Z","3","false","2","Expired","false","true","false"
"PAI-034","Detroit Assembly","Paint Shop","Safety PLC","192.168.186.82","Under Review","2025-10-14T11:00:01.419Z","3","false","0","Expired","false","false","false"
"PAI-035","Detroit Assembly","Paint Shop","SCADA System","192.168.173.162","Non-Compliant","2025-10-17T05:57:42.897Z","0","false","2","Not Required","true","true","false"
"PAI-036","Detroit Assembly","Paint Shop","Conveyor Controller","192.168.107.252","Non-Compliant","2025-08-08T10:39:48.904Z","3","true","2","Expired","true","true","true"
"PAI-037","Detroit Assembly","Paint Shop","HMI Station","192.168.199.49","Under Review","2025-07-28T06:22:02.767Z","2","false","1","Expired","true","false","true"
"PAI-038","Detroit Assembly","Paint Shop","Assembly Robot","192.168.22.121","Under Review","2025-08-22T08:44:00.922Z","0","false","2","Not Required","true","true","true"
"PAI-039","Detroit Assembly","Paint Shop","Welding Robot","192.168.6.119","Unknown","2025-08-01T10:35:39.075Z","4","true","1","Pending","false","true","true"
"PAI-040","Detroit Assembly","Paint Shop","Conveyor Controller","192.168.126.197","Under Review","2025-08-31T22:32:33.118Z","1","false","0","Pending","true","true","true"
"PAI-041","Detroit Assembly","Paint Shop","Paint Robot","192.168.48.203","Under Review","2025-09-10T23:01:18.982Z","2","true","1","Certified","true","false","true"
"ASS-001","Detroit Assembly","Assembly Line","Conveyor Controller","192.168.180.179","Under Review","2025-09-24T04:48:55.534Z","2","false","0","Pending","false","true","true"
"ASS-002","Detroit Assembly","Assembly Line","Paint Robot","192.168.70.93","Non-Compliant","2025-10-17T07:34:57.926Z","3","true","2","Not Required","true","true","true"
"ASS-003","Detroit Assembly","Assembly Line","Welding Robot","192.168.97.206","Under Review","2025-09-21T13:49:01.259Z","4","false","2","Pending","true","true","true"
"ASS-004","Detroit Assembly","Assembly Line","HMI Station","192.168.105.107","Non-Compliant","2025-09-14T02:46:42.254Z","0","false","2","Not Required","true","false","false"
"ASS-005","Detroit Assembly","Assembly Line","Robot Controller","192.168.227.71","Under Review","2025-07-30T16:28:34.200Z","2","false","2","Certified","false","false","false"
"ASS-006","Detroit Assembly","Assembly Line","SCADA System","192.168.7.192","Compliant","2025-09-12T13:46:51.026Z","0","false","0","Expired","true","true","true"
"ASS-007","Detroit Assembly","Assembly Line","Quality Scanner","192.168.14.238","Under Review","2025-09-12T09:59:54.032Z","0","false","2","Expired","true","true","true"
"ASS-008","Detroit Assembly","Assembly Line","Conveyor Controller","192.168.199.47","Unknown","2025-08-22T16:21:17.321Z","4","false","0","Certified","true","true","false"
"ASS-009","Detroit Assembly","Assembly Line","Conveyor Controller","192.168.177.56","Non-Compliant","2025-10-05T17:06:42.320Z","4","true","2","Expired","true","true","true"
"ASS-010","Detroit Assembly","Assembly Line","Safety PLC","192.168.213.75","Under Review","2025-08-17T03:01:10.077Z","4","true","2","Not Required","true","false","false"
"ASS-011","Detroit Assembly","Assembly Line","Robot Controller","192.168.119.25","Compliant","2025-07-31T18:12:04.692Z","2","false","0","Not Required","false","false","false"
"ASS-012","Detroit Assembly","Assembly Line","Quality Scanner","192.168.18.133","Unknown","2025-10-16T18:43:32.457Z","0","false","0","Pending","true","false","false"
"ASS-013","Detroit Assembly","Assembly Line","Vision System","192.168.201.245","Unknown","2025-08-26T23:11:43.587Z","4","true","1","Expired","false","false","true"
"ASS-014","Detroit Assembly","Assembly Line","Safety PLC","192.168.60.95","Unknown","2025-08-16T03:04:36.684Z","4","true","1","Not Required","true","false","true"
"ASS-015","Detroit Assembly","Assembly Line","Conveyor Controller","192.168.240.42","Non-Compliant","2025-09-19T11:21:16.316Z","1","false","1","Pending","true","true","false"
"ASS-016","Detroit Assembly","Assembly Line","Quality Scanner","192.168.194.234","Unknown","2025-08-28T12:17:29.472Z","4","false","2","Certified","false","true","true"
"ASS-017","Detroit Assembly","Assembly Line","Robot Controller","192.168.49.45","Under Review","2025-08-21T12:55:01.020Z","3","false","2","Not Required","true","false","true"
"ASS-018","Detroit Assembly","Assembly Line","SCADA System","192.168.92.251","Compliant","2025-09-24T06:11:04.484Z","3","false","0","Not Required","true","true","true"
"ASS-019","Detroit Assembly","Assembly Line","Robot Controller","192.168.209.77","Non-Compliant","2025-10-17T23:25:29.030Z","4","false","2","Expired","true","true","true"
"ASS-020","Detroit Assembly","Assembly Line","Safety PLC","192.168.40.179","Compliant","2025-09-06T09:47:49.829Z","1","false","0","Expired","false","false","true"
"ASS-021","Detroit Assembly","Assembly Line","Conveyor Controller","192.168.212.209","Unknown","2025-09-16T16:46:52.553Z","1","false","2","Pending","false","false","true"
"ASS-022","Detroit Assembly","Assembly Line","Welding Robot","192.168.208.3","Unknown","2025-09-20T20:04:23.013Z","1","false","1","Expired","true","false","false"
"ASS-023","Detroit Assembly","Assembly Line","SCADA System","192.168.73.83","Unknown","2025-08-29T13:19:04.242Z","2","false","0","Certified","true","false","true"
"ASS-024","Detroit Assembly","Assembly Line","HMI Station","192.168.72.108","Unknown","2025-09-08T05:49:23.170Z","3","false","0","Not Required","false","true","true"
"ASS-025","Detroit Assembly","Assembly Line","Assembly Robot","192.168.233.95","Under Review","2025-08-18T07:03:40.338Z","1","false","1","Expired","false","true","false"
"ASS-026","Detroit Assembly","Assembly Line","Conveyor Controller","192.168.1.35","Compliant","2025-08-08T22:23:07.844Z","4","true","2","Pending","true","false","true"
"ASS-027","Detroit Assembly","Assembly Line","Conveyor Controller","192.168.152.250","Under Review","2025-09-08T12:39:48.946Z","3","true","1","Expired","true","true","true"
"ASS-028","Detroit Assembly","Assembly Line","Assembly Robot","192.168.117.60","Compliant","2025-08-19T23:03:02.245Z","0","false","1","Pending","true","false","false"
"ASS-029","Detroit Assembly","Assembly Line","Vision System","192.168.25.35","Non-Compliant","2025-09-22T22:04:26.072Z","2","true","1","Expired","false","false","true"
"ASS-030","Detroit Assembly","Assembly Line","Quality Scanner","192.168.42.126","Non-Compliant","2025-08-21T13:33:44.560Z","1","true","0","Not Required","false","false","true"
"ASS-031","Detroit Assembly","Assembly Line","Welding Robot","192.168.140.72","Non-Compliant","2025-08-09T19:51:49.336Z","0","false","0","Not Required","true","true","true"
"ASS-032","Detroit Assembly","Assembly Line","Conveyor Controller","192.168.218.141","Under Review","2025-09-15T13:57:52.261Z","4","false","0","Pending","false","true","true"
"ASS-033","Detroit Assembly","Assembly Line","Vision System","192.168.8.8","Compliant","2025-09-17T08:55:52.842Z","3","false","0","Expired","true","true","false"
"ASS-034","Detroit Assembly","Assembly Line","Vision System","192.168.137.175","Compliant","2025-08-19T01:39:55.705Z","3","true","0","Expired","false","true","true"
"ASS-035","Detroit Assembly","Assembly Line","Welding Robot","192.168.64.13","Non-Compliant","2025-10-21T07:21:15.398Z","1","false","0","Not Required","true","true","false"
"ASS-036","Detroit Assembly","Assembly Line","Conveyor Controller","192.168.250.127","Unknown","2025-08-21T12:34:31.624Z","0","false","2","Not Required","true","true","true"
"POW-001","Detroit Assembly","Powertrain","HMI Station","192.168.199.48","Non-Compliant","2025-09-28T07:40:33.935Z","1","false","2","Not Required","true","true","false"
"POW-002","Detroit Assembly","Powertrain","Welding Robot","192.168.28.240","Compliant","2025-10-23T21:14:31.591Z","0","false","0","Certified","true","true","true"
"POW-003","Detroit Assembly","Powertrain","Vision System","192.168.172.100","Unknown","2025-09-19T12:35:15.201Z","1","false","2","Expired","false","false","true"
"POW-004","Detroit Assembly","Powertrain","Safety PLC","192.168.160.167","Compliant","2025-08-21T23:25:05.012Z","3","true","0","Not Required","false","true","true"
"POW-005","Detroit Assembly","Powertrain","Paint Robot","192.168.32.29","Under Review","2025-09-03T20:27:03.251Z","3","false","0","Certified","true","false","true"
"POW-006","Detroit Assembly","Powertrain","Welding Robot","192.168.108.70","Under Review","2025-09-29T18:16:24.692Z","3","false","0","Certified","true","false","false"
"POW-007","Detroit Assembly","Powertrain","Assembly Robot","192.168.224.245","Non-Compliant","2025-10-12T12:33:05.919Z","4","false","2","Pending","true","false","true"
"POW-008","Detroit Assembly","Powertrain","Quality Scanner","192.168.108.98","Non-Compliant","2025-09-21T04:04:20.394Z","2","false","1","Not Required","true","false","false"
"POW-009","Detroit Assembly","Powertrain","Conveyor Controller","192.168.30.195","Non-Compliant","2025-07-26T18:57:16.307Z","4","false","1","Certified","true","true","true"
"POW-010","Detroit Assembly","Powertrain","Assembly Robot","192.168.179.113","Non-Compliant","2025-08-28T03:13:37.491Z","4","false","2","Not Required","true","true","false"
"POW-011","Detroit Assembly","Powertrain","HMI Station","192.168.203.62","Non-Compliant","2025-10-21T02:44:16.852Z","0","true","0","Expired","false","true","false"
"POW-012","Detroit Assembly","Powertrain","Assembly Robot","192.168.157.60","Compliant","2025-08-18T06:51:13.628Z","1","false","2","Pending","true","true","false"
"POW-013","Detroit Assembly","Powertrain","Assembly Robot","192.168.180.36","Compliant","2025-08-21T03:41:40.392Z","0","true","0","Expired","false","true","true"
"POW-014","Detroit Assembly","Powertrain","Welding Robot","192.168.71.181","Unknown","2025-09-04T20:16:48.826Z","3","true","2","Certified","true","true","true"
"POW-015","Detroit Assembly","Powertrain","Welding Robot","192.168.146.103","Unknown","2025-10-15T04:46:55.154Z","1","false","2","Not Required","true","false","false"
"POW-016","Detroit Assembly","Powertrain","Quality Scanner","192.168.112.166","Unknown","2025-08-09T01:46:04.421Z","4","true","2","Not Required","false","true","true"
"POW-017","Detroit Assembly","Powertrain","Paint Robot","192.168.201.0","Unknown","2025-09-19T19:23:41.298Z","4","true","2","Not Required","true","true","false"
"POW-018","Detroit Assembly","Powertrain","Welding Robot","192.168.159.39","Compliant","2025-09-23T21:53:33.286Z","4","true","2","Expired","true","false","true"
"POW-019","Detroit Assembly","Powertrain","Vision System","192.168.201.0","Under Review","2025-08-31T21:11:31.408Z","0","true","1","Expired","false","false","true"
"POW-020","Detroit Assembly","Powertrain","Quality Scanner","192.168.52.78","Unknown","2025-09-11T22:57:56.913Z","1","false","2","Not Required","true","true","true"
"POW-021","Detroit Assembly","Powertrain","HMI Station","192.168.171.88","Compliant","2025-08-16T16:01:27.129Z","3","false","1","Pending","true","true","true"
"POW-022","Detroit Assembly","Powertrain","SCADA System","192.168.116.207","Non-Compliant","2025-08-12T23:17:58.980Z","4","true","2","Not Required","true","true","false"
"POW-023","Detroit Assembly","Powertrain","Vision System","192.168.130.21","Compliant","2025-08-27T21:39:50.406Z","2","false","0","Pending","true","true","false"
"POW-024","Detroit Assembly","Powertrain","Robot Controller","192.168.170.107","Non-Compliant","2025-08-28T21:24:08.678Z","0","false","2","Expired","false","false","true"
"POW-025","Detroit Assembly","Powertrain","Robot Controller","192.168.143.150","Under Review","2025-10-08T01:15:36.777Z","1","true","0","Certified","true","true","true"
"POW-026","Detroit Assembly","Powertrain","Assembly Robot","192.168.114.160","Under Review","2025-08-10T01:36:08.031Z","4","true","2","Not Required","true","false","true"
"POW-027","Detroit Assembly","Powertrain","Robot Controller","192.168.1.2","Unknown","2025-08-23T00:52:24.437Z","2","false","1","Certified","false","true","true"
"POW-028","Detroit Assembly","Powertrain","HMI Station","192.168.252.31","Compliant","2025-08-27T23:44:37.509Z","3","false","0","Not Required","false","true","false"
"POW-029","Detroit Assembly","Powertrain","Robot Controller","192.168.91.208","Under Review","2025-09-28T02:10:54.275Z","1","true","0","Pending","true","false","false"
"POW-030","Detroit Assembly","Powertrain","Conveyor Controller","192.168.188.223","Unknown","2025-10-15T05:59:30.348Z","2","false","2","Expired","true","true","true"
"POW-031","Detroit Assembly","Powertrain","Safety PLC","192.168.104.170","Unknown","2025-09-15T09:06:58.135Z","0","false","2","Pending","false","true","true"
"POW-032","Detroit Assembly","Powertrain","Quality Scanner","192.168.18.175","Compliant","2025-09-11T22:01:39.706Z","4","true","0","Certified","true","false","false"
"POW-033","Detroit Assembly","Powertrain","Vision System","192.168.125.40","Compliant","2025-10-17T18:38:06.456Z","2","false","1","Certified","true","true","true"
"POW-034","Detroit Assembly","Powertrain","Quality Scanner","192.168.250.81","Unknown","2025-09-28T13:32:52.027Z","4","false","1","Certified","false","false","true"
"POW-035","Detroit Assembly","Powertrain","Robot Controller","192.168.146.136","Under Review","2025-09-22T06:33:35.048Z","2","false","0","Pending","false","true","true"
"POW-036","Detroit Assembly","Powertrain","Conveyor Controller","192.168.5.107","Non-Compliant","2025-08-13T23:28:05.123Z","0","true","0","Pending","true","true","false"
"POW-037","Detroit Assembly","Powertrain","Welding Robot","192.168.145.72","Compliant","2025-10-07T04:47:05.749Z","3","false","0","Pending","true","true","true"
"POW-038","Detroit Assembly","Powertrain","Assembly Robot","192.168.37.175","Under Review","2025-09-15T11:50:43.228Z","3","false","1","Certified","true","false","true"
"POW-039","Detroit Assembly","Powertrain","Robot Controller","192.168.74.80","Compliant","2025-10-22T13:59:47.786Z","1","true","2","Expired","true","true","true"
"POW-040","Detroit Assembly","Powertrain","Quality Scanner","192.168.151.25","Compliant","2025-09-06T14:47:01.209Z","3","false","0","Not Required","false","true","true"
"POW-041","Detroit Assembly","Powertrain","SCADA System","192.168.25.182","Compliant","2025-09-30T01:49:02.310Z","0","false","0","Expired","false","true","false"
"POW-042","Detroit Assembly","Powertrain","Assembly Robot","192.168.110.28","Under Review","2025-08-14T22:38:04.305Z","4","true","2","Certified","false","true","true"
"POW-043","Detroit Assembly","Powertrain","Quality Scanner","192.168.77.1","Unknown","2025-09-24T00:55:41.018Z","4","false","1","Expired","true","true","false"
"POW-044","Detroit Assembly","Powertrain","HMI Station","192.168.245.32","Unknown","2025-08-11T02:19:23.921Z","4","false","0","Not Required","true","false","false"
"POW-045","Detroit Assembly","Powertrain","Paint Robot","192.168.183.184","Unknown","2025-08-05T12:16:15.806Z","1","false","2","Expired","false","true","true"
"POW-046","Detroit Assembly","Powertrain","Conveyor Controller","192.168.146.18","Under Review","2025-08-10T22:12:17.331Z","1","false","2","Pending","false","true","false"
"POW-047","Detroit Assembly","Powertrain","Robot Controller","192.168.15.199","Non-Compliant","2025-10-18T11:22:30.248Z","3","true","2","Pending","true","true","true"
"POW-048","Detroit Assembly","Powertrain","Assembly Robot","192.168.148.84","Unknown","2025-08-23T07:57:00.123Z","0","false","1","Not Required","true","true","true"
"POW-049","Detroit Assembly","Powertrain","Quality Scanner","192.168.233.27","Compliant","2025-09-16T18:13:50.341Z","4","true","2","Certified","true","false","true"
"QUA-001","Detroit Assembly","Quality Control","Quality Scanner","192.168.148.55","Non-Compliant","2025-08-09T14:51:20.839Z","4","true","1","Expired","true","false","false"
"QUA-002","Detroit Assembly","Quality Control","Vision System","192.168.98.147","Unknown","2025-10-23T13:27:25.668Z","1","true","0","Expired","true","true","true"
"QUA-003","Detroit Assembly","Quality Control","Quality Scanner","192.168.230.54","Under Review","2025-10-08T02:53:26.824Z","4","true","0","Pending","true","false","true"
"QUA-004","Detroit Assembly","Quality Control","Quality Scanner","192.168.10.65","Non-Compliant","2025-10-22T08:34:48.357Z","0","false","2","Certified","true","false","true"
"QUA-005","Detroit Assembly","Quality Control","Vision System","192.168.72.39","Under Review","2025-09-12T21:58:52.264Z","2","true","1","Pending","false","false","false"
"QUA-006","Detroit Assembly","Quality Control","HMI Station","192.168.83.213","Under Review","2025-09-01T02:26:27.521Z","1","false","0","Certified","false","true","true"
"QUA-007","Detroit Assembly","Quality Control","Robot Controller","192.168.166.248","Under Review","2025-08-05T07:45:40.779Z","4","false","1","Pending","false","true","false"
"QUA-008","Detroit Assembly","Quality Control","SCADA System","192.168.73.90","Non-Compliant","2025-10-15T18:34:58.699Z","3","true","1","Not Required","true","false","true"
"QUA-009","Detroit Assembly","Quality Control","Paint Robot","192.168.224.235","Compliant","2025-10-08T04:50:54.448Z","3","true","1","Not Required","true","false","false"
"QUA-010","Detroit Assembly","Quality Control","SCADA System","192.168.52.216","Non-Compliant","2025-09-29T23:15:32.667Z","3","true","0","Pending","false","true","false"
"QUA-011","Detroit Assembly","Quality Control","Robot Controller","192.168.75.204","Under Review","2025-09-09T12:45:54.422Z","1","false","1","Expired","true","true","false"
"QUA-012","Detroit Assembly","Quality Control","Vision System","192.168.15.177","Non-Compliant","2025-08-18T10:44:32.060Z","3","true","2","Pending","true","true","true"
"QUA-013","Detroit Assembly","Quality Control","Paint Robot","192.168.92.62","Non-Compliant","2025-10-15T14:04:34.545Z","1","true","1","Expired","false","false","true"
"QUA-014","Detroit Assembly","Quality Control","Vision System","192.168.192.188","Compliant","2025-08-13T10:13:40.636Z","1","true","0","Expired","true","false","true"
"QUA-015","Detroit Assembly","Quality Control","Paint Robot","192.168.93.177","Non-Compliant","2025-09-22T00:20:05.086Z","1","true","1","Not Required","false","true","true"
"QUA-016","Detroit Assembly","Quality Control","Welding Robot","192.168.14.32","Non-Compliant","2025-08-04T06:55:02.186Z","2","false","1","Expired","true","true","true"
"QUA-017","Detroit Assembly","Quality Control","Welding Robot","192.168.240.146","Compliant","2025-10-04T17:13:30.654Z","0","false","0","Not Required","true","true","true"
"QUA-018","Detroit Assembly","Quality Control","Quality Scanner","192.168.133.9","Non-Compliant","2025-10-22T21:22:59.794Z","4","false","1","Pending","false","true","false"
"QUA-019","Detroit Assembly","Quality Control","Safety PLC","192.168.23.192","Non-Compliant","2025-10-14T16:11:54.185Z","2","true","1","Pending","true","false","false"
"QUA-020","Detroit Assembly","Quality Control","SCADA System","192.168.233.100","Under Review","2025-09-04T01:39:55.583Z","2","true","0","Not Required","false","true","true"
"QUA-021","Detroit Assembly","Quality Control","Safety PLC","192.168.148.209","Non-Compliant","2025-09-09T12:07:24.867Z","2","false","0","Not Required","false","false","true"
"QUA-022","Detroit Assembly","Quality Control","Vision System","192.168.106.11","Unknown","2025-10-22T21:29:21.580Z","1","false","2","Expired","true","true","true"
"QUA-023","Detroit Assembly","Quality Control","Quality Scanner","192.168.4.78","Unknown","2025-10-06T14:38:29.643Z","3","true","0","Not Required","true","false","false"
"QUA-024","Detroit Assembly","Quality Control","Paint Robot","192.168.34.21","Non-Compliant","2025-09-13T19:18:42.975Z","4","false","0","Expired","true","true","true"
"QUA-025","Detroit Assembly","Quality Control","Welding Robot","192.168.95.3","Under Review","2025-08-12T10:34:35.775Z","4","false","1","Pending","true","false","true"
